66.43715719,31.14851075
34.4418585,38.49531914
48.49254264,29.95474932
32.08526345,32.89285034
35.25305634,35.31070634
49.01747458,31.36817381
21.47415821,29.25935169
31.46083763,41.05970986
15.65612156,31.47520764
23.52811926,31.97759485
7.352654497,24.60526286
22.60781909,31.18395464
25.15814815,18.36720561
21.01815988,19.8457654
14.14312803,12.06342298
9.827211958,12.47620351
7.277053421,11.84456144
3.768172373,5.282618947
-1.413092655,0.467016407
0.58575943,-2.636209766
-16.93283613,-3.171436788
-4.661904238,-3.696725787
-21.1027988,-11.01620672
-17.23479108,-13.50156994
-18.07886163,-17.46939743
-5.362285004,-25.13178972
-24.07944887,-16.91488604
-17.69526922,-26.57707446
-12.81024768,-17.13914749
-19.20643693,-23.78611075
-28.6654094,-28.17979958
-35.59211988,-31.28968797
-18.69656769,-18.7084631
-23.5464896,-34.46874426
-29.06284724,-30.45774573
-15.63789913,-25.7560197
-28.8475436,-28.43276526
-8.56195476,-26.5761636
-43.30496621,-14.93079839
-34.83276475,-18.87960935
-12.3885663,-11.6945334
-37.08780615,-20.59842027
-16.95984538,-13.87371058
-37.46854954,-20.8779734
-33.80177866,-8.837777088
-22.04871437,-17.59875085
-13.90041719,-9.653257214
-29.13613171,-11.7942685
-15.64530633,-9.717082477
-20.31988463,-14.43288206
-1.088050587,-14.68616575
-5.353933128,-1.170229673
9.380666651,-14.05679319
8.637277086,-3.09149761
19.6419602,-2.89911851
22.88651888,1.630516457
38.84548739,-1.168260401
25.70822843,4.00259175
49.21778287,25.28514137
30.29035967,29.12618304
